Timestamp,Temperature,Humidity,HVAC_Status,Failure
2023-01-05 04:00:00,22.798676171798235,60.80640077285778,on,0
2023-01-05 05:00:00,21.99575381421283,87.99199135710455,off,0
2023-01-05 06:00:00,10.091199391096717,40.00030040731942,off,0
2023-01-05 07:00:00,20.89492700534196,28.289982396373475,off,0
2023-01-05 08:00:00,23.287857757626796,68.81597043427362,on,0
2023-01-05 09:00:00,31.130698977862515,66.23417198717678,off,0
2023-01-05 10:00:00,24.890441509622725,23.8602032460877,on,0
2023-01-05 11:00:00,32.74302915184235,75.81717262188991,on,0
2023-01-05 12:00:00,19.83361207537952,39.82050622578255,on,0
2023-01-05 13:00:00,18.508185555547797,25.66438694873743,off,0
2023-01-05 14:00:00,24.069623337877832,72.56488172502364,on,0
2023-01-05 15:00:00,21.877715159616216,55.38945407568587,on,0
2023-01-05 16:00:00,32.69861847472767,73.32224019109435,off,0
2023-01-05 17:00:00,20.72651027306315,65.79492902296079,off,0
2023-01-05 18:00:00,28.75223399098339,79.07104754208174,on,0
2023-01-05 19:00:00,14.411216573787284,28.552863873048132,off,0
2023-01-05 20:00:00,21.58327213626469,54.591757770908735,on,1
2023-01-05 21:00:00,15.639807900899186,47.31040287831959,off,0
2023-01-05 22:00:00,19.033313543943898,58.396190820506355,on,0
2023-01-05 23:00:00,11.187530769675957,82.26841775888002,on,0
2023-01-06 00:00:00,17.64005039026787,74.84699851504587,off,1
2023-01-06 01:00:00,18.617444319855817,31.817778518349538,off,0
2023-01-06 02:00:00,19.740816096839453,37.057361316568375,on,1
2023-01-06 03:00:00,22.14891302563572,20.262225890719478,off,0
2023-01-06 04:00:00,10.261514231143327,22.132158511917726,off,0
2023-01-06 05:00:00,19.830469059374472,68.1749541832242,on,0
2023-01-06 06:00:00,13.671236079224185,36.45134084153645,on,0
2023-01-06 07:00:00,25.907420116345108,26.688034063477758,off,0
2023-01-06 08:00:00,30.34967790761635,33.957914857863095,off,0
2023-01-06 09:00:00,18.19523780708752,29.185858431130775,off,0
2023-01-06 10:00:00,30.55787253536497,36.700879965638435,on,1
2023-01-06 11:00:00,28.65947558401351,34.39659583946916,on,1
2023-01-06 12:00:00,24.48949385644193,59.59720138016412,off,1
2023-01-06 13:00:00,23.221458856210305,33.1403108558317,on,0
2023-01-06 14:00:00,30.207702512458052,48.8389607081031,off,1
2023-01-06 15:00:00,19.4369185737002,51.20663939268474,on,1
2023-01-06 16:00:00,23.801287811479053,88.22110175333182,off,1
2023-01-06 17:00:00,25.675567794312492,63.13011699689991,off,0
2023-01-06 18:00:00,32.96465236763116,44.255284593016114,on,1
2023-01-06 19:00:00,14.573216300328623,38.316879399660294,off,0
2023-01-06 20:00:00,10.516697348157992,61.17848374037361,off,0
2023-01-06 21:00:00,13.865170272792366,37.19682030323604,off,0
2023-01-06 22:00:00,22.447203115205326,25.671206417805625,off,1
2023-01-06 23:00:00,21.939836133868052,48.40825978929003,off,1
2023-01-07 00:00:00,24.364829312738475,22.2189777085091,off,1
2023-01-07 01:00:00,17.689661802464684,79.48972888294037,off,0
2023-01-07 02:00:00,20.21951352493098,30.151114175294545,on,0
2023-01-07 03:00:00,18.709180351591325,64.9400038331216,on,0
2023-01-07 04:00:00,19.39123838303445,52.12595109894852,off,0
2023-01-07 05:00:00,23.38655070635936,75.88121960944258,on,0
2023-01-07 06:00:00,23.595608687550193,67.85005469326907,on,0
2023-01-07 07:00:00,20.692034308769838,87.72329398372402,off,0
2023-01-07 08:00:00,31.24408702724215,76.47289991341748,off,0
2023-01-07 09:00:00,32.78551308062679,89.50631370243443,on,0
2023-01-07 10:00:00,31.527231313289906,36.19765845474922,off,0
2023-01-07 11:00:00,18.203879266347794,70.35816727082843,on,1
2023-01-07 12:00:00,29.61761050412988,39.328064062403065,on,0
2023-01-07 13:00:00,31.395844927722294,28.46894286182426,off,0
2023-01-07 14:00:00,33.615756361582655,33.06121998679727,off,0
2023-01-07 15:00:00,25.497858463981217,79.29533853345876,off,0
2023-01-07 16:00:00,32.78922784841835,62.85193119712964,off,0
2023-01-07 17:00:00,34.040201327157135,64.14127269299472,on,0
2023-01-07 18:00:00,24.37656385190893,45.19404757303829,off,0
2023-01-07 19:00:00,17.57270045318854,54.30687710569715,on,1
2023-01-07 20:00:00,12.046416130028668,82.72197491115703,on,1
2023-01-07 21:00:00,22.858923207854772,41.44044149811397,off,0
2023-01-07 22:00:00,20.1894458906727,76.68568042549724,on,0
2023-01-07 23:00:00,21.177932621399215,30.634951623092256,off,0
2023-01-08 00:00:00,12.686939369464291,31.289816896998488,off,0
2023-01-08 01:00:00,11.106156978858877,26.7279018380982,off,0
2023-01-08 02:00:00,13.54344040107702,58.919432892334584,off,0
2023-01-08 03:00:00,19.66715937386688,79.840520829922,on,0
2023-01-08 04:00:00,13.750631653188268,39.287390468331985,off,1
2023-01-08 05:00:00,18.38543376271506,60.56898380128988,off,0
2023-01-08 06:00:00,22.723195736776283,79.19201863450508,off,0
2023-01-08 07:00:00,23.731306199581176,44.87345705144847,on,0
2023-01-08 08:00:00,20.355543740625333,47.08956100106333,off,1
2023-01-08 09:00:00,21.851634786509294,50.70833472513758,off,0
2023-01-08 10:00:00,24.578523885667245,28.468767687563542,on,0
2023-01-08 11:00:00,31.13838781430299,50.43015166873587,on,0
2023-01-08 12:00:00,24.049425256862705,41.28449901350754,off,0
2023-01-08 13:00:00,31.711493543544016,69.20961740975704,on,1
2023-01-08 14:00:00,18.016774049326795,52.78989652755423,off,1
2023-01-08 15:00:00,18.673972201350516,46.655450655934665,off,1
2023-01-08 16:00:00,21.29410178380688,56.10425442688626,on,1
2023-01-08 17:00:00,29.858507114020142,41.06455163216586,off,1
2023-01-08 18:00:00,27.65798895099912,49.80732640480815,off,1
2023-01-08 19:00:00,10.675496636613659,72.62853614630937,off,1
2023-01-08 20:00:00,12.542879093231603,34.88827298475475,on,1
2023-01-08 21:00:00,13.412555095013444,71.33224832606807,off,0
2023-01-08 22:00:00,21.522263777442625,37.4601835995154,on,0
2023-01-08 23:00:00,23.449537070256415,82.2336828321443,on,1
2023-01-09 00:00:00,24.222447852239146,70.41333078861408,on,0
2023-01-09 01:00:00,15.87600976955335,52.25671302231481,on,0
2023-01-09 02:00:00,18.045382765059124,51.690853848382325,on,0
2023-01-09 03:00:00,16.940836709504694,50.93687042897258,on,0
2023-01-09 04:00:00,23.68548358484149,29.093155230105307,off,0
2023-01-09 05:00:00,16.079431114161626,53.36396887061998,off,0
2023-01-09 06:00:00,20.122271644355585,62.91503352896284,on,0
2023-01-09 07:00:00,24.511663149642164,53.67931635204325,off,0
2023-01-09 08:00:00,22.645354421819107,59.51637332260759,on,0
2023-01-09 09:00:00,24.117658314835225,25.029631118362484,off,0
2023-01-09 10:00:00,26.719994512186418,78.8765444190503,off,1
2023-01-09 11:00:00,28.62027808919604,41.90588643112838,off,1
2023-01-09 12:00:00,21.411773132423406,38.791198024569404,off,0
2023-01-09 13:00:00,18.279683047348314,57.128477259334296,on,1
2023-01-09 14:00:00,26.38330742919252,55.16449499887704,off,0
2023-01-09 15:00:00,19.62302970196837,74.85426902116929,on,0
2023-01-09 16:00:00,22.976008773406118,85.1116442459158,off,1
2023-01-09 17:00:00,27.418847352246082,89.9065100373212,off,0
2023-01-09 18:00:00,26.715013169383454,72.84607533749576,off,0
2023-01-09 19:00:00,18.912376163616536,48.88227088794001,off,1
2023-01-09 20:00:00,12.447572563016914,29.912733781408022,off,0
2023-01-09 21:00:00,10.59879772697132,30.449011255746235,off,1
2023-01-09 22:00:00,20.20048814113965,35.62572542501418,on,0
2023-01-09 23:00:00,12.491163986358085,71.07847660502182,off,0
2023-01-10 00:00:00,10.513272033819627,87.3208898390741,off,1
2023-01-10 01:00:00,21.73795889016713,49.56920242002795,on,0
2023-01-10 02:00:00,11.191014630643886,43.42031680807004,off,1
2023-01-10 03:00:00,18.751589418411065,43.96433899530055,on,0
2023-01-10 04:00:00,18.840478669566046,32.254054838689754,off,0
2023-01-10 05:00:00,20.970711015469274,29.412162988922724,off,0
2023-01-10 06:00:00,13.28007222274556,76.70395982425075,on,0
2023-01-10 07:00:00,24.98374099354765,74.07695676288014,off,0
2023-01-10 08:00:00,32.51771456758738,34.304777915836524,on,0
2023-01-10 09:00:00,22.275145629198217,51.44861816951206,off,1
2023-01-10 10:00:00,26.337578983469484,86.50256585991941,off,0
2023-01-10 11:00:00,32.27912647379314,86.49634374537243,on,0
2023-01-10 12:00:00,29.850613310398998,42.40139770706273,off,0
2023-01-10 13:00:00,18.644253626221232,57.50590131188234,off,0
2023-01-10 14:00:00,26.184036883492016,76.40361825697191,off,1
2023-01-10 15:00:00,26.262034331779702,61.95190734221521,on,1
2023-01-10 16:00:00,21.414333209378345,60.348243361944284,off,1
2023-01-10 17:00:00,33.419500256182076,34.68953596900046,on,0
2023-01-10 18:00:00,32.23253839393972,89.00405191641164,on,0
2023-01-10 19:00:00,21.92904819668939,35.319571918981836,on,0
2023-01-10 20:00:00,17.105903422234935,80.31959162363519,on,0
2023-01-10 21:00:00,24.98065908296924,21.313037190790453,on,0
2023-01-10 22:00:00,15.464361021777446,81.93170967927446,off,0
2023-01-10 23:00:00,21.293085885917918,27.149064239695175,on,1
2023-01-11 00:00:00,16.885859027325814,69.2985579060545,off,0
2023-01-11 01:00:00,14.353364277010556,69.27413981549957,off,0
2023-01-11 02:00:00,10.950551501756268,79.12555142750686,off,1
2023-01-11 03:00:00,21.571581185979923,42.391816948817855,on,0
2023-01-11 04:00:00,11.668712732253661,83.31267778798198,on,0
2023-01-11 05:00:00,22.34718147569472,32.72775967252511,off,0
2023-01-11 06:00:00,13.63130825784638,40.59505137883759,off,0
2023-01-11 07:00:00,34.4868556266184,41.7036745680778,off,0
2023-01-11 08:00:00,22.15688469961071,61.29086752522219,on,0
2023-01-11 09:00:00,28.505146441427005,52.79250832083761,off,0
2023-01-11 10:00:00,21.649218999917725,85.03914050513849,on,0
2023-01-11 11:00:00,25.309105077652795,28.55072405712599,on,1
2023-01-11 12:00:00,26.58668408737386,75.25508909694895,on,0
2023-01-11 13:00:00,21.59743994476912,45.905352802803385,off,0
2023-01-11 14:00:00,28.229756692622644,89.68161575167991,off,1
2023-01-11 15:00:00,23.8681452842423,50.12223663865121,on,1
2023-01-11 16:00:00,29.448237328575086,58.42755474105257,on,0
2023-01-11 17:00:00,29.285479654578467,25.461909774093698,on,0
2023-01-11 18:00:00,32.30838268591921,62.628720303932646,off,0
2023-01-11 19:00:00,23.486596802145066,28.84246554218135,on,0
2023-01-11 20:00:00,19.415913302458648,66.14852768547365,on,0
2023-01-11 21:00:00,20.232035969712875,65.51423614772787,on,0
2023-01-11 22:00:00,22.111238705081753,88.73213657606075,off,1
2023-01-11 23:00:00,16.445736264990412,43.78955489698458,on,0
2023-01-12 00:00:00,21.478575833756327,34.56692941675166,off,0
2023-01-12 01:00:00,19.925576009451063,46.51303891114938,off,0
2023-01-12 02:00:00,10.392672984752716,63.86963376725878,on,0
2023-01-12 03:00:00,16.61295177118507,74.25419696318728,off,0
2023-01-12 04:00:00,20.4988017937031,59.21750699582993,on,0
2023-01-12 05:00:00,20.139898324691913,67.73040310325032,on,0
2023-01-12 06:00:00,17.936810357423155,28.953913040014985,on,1
2023-01-12 07:00:00,30.397687498402874,50.607905050866655,on,0
2023-01-12 08:00:00,19.061474316711617,37.17108090739058,on,1
2023-01-12 09:00:00,28.69179409186355,30.97415593795443,on,0
2023-01-12 10:00:00,32.71835215331112,87.2753307575187,on,0
2023-01-12 11:00:00,34.333810279118325,46.3809122672724,off,1
2023-01-12 12:00:00,21.10068676927268,63.60693448224788,on,0
2023-01-12 13:00:00,32.73322558242792,54.08935355546008,off,1
2023-01-12 14:00:00,29.21382194890586,76.58949556241308,off,0
2023-01-12 15:00:00,20.644412042056622,72.09352360069434,off,1
2023-01-12 16:00:00,21.370222103474568,35.18351823503241,off,0
2023-01-12 17:00:00,37.06886417970388,42.65489968265108,off,1
2023-01-12 18:00:00,22.99724794373404,50.122920627846796,on,1
2023-01-12 19:00:00,22.318522290135867,40.90872598023204,off,0
2023-01-12 20:00:00,16.572319724032983,26.395324272097827,off,1
2023-01-12 21:00:00,17.11700522693188,64.94941016592173,on,1
2023-01-12 22:00:00,24.90932937577309,32.72377884431455,off,0
2023-01-12 23:00:00,12.790394934934408,83.17307928888214,off,0
2023-01-13 00:00:00,12.376400037474873,64.24740065989904,off,0
2023-01-13 01:00:00,23.80091454278032,52.82814570523531,on,1
2023-01-13 02:00:00,14.952849479595242,40.26565243825928,off,1
2023-01-13 03:00:00,14.653915248969703,34.185605882128954,on,0
2023-01-13 04:00:00,11.107003590929887,31.374335143958977,on,0
2023-01-13 05:00:00,11.323341422687964,38.31761366664931,on,1
2023-01-13 06:00:00,24.545519270654438,36.482853149454215,off,0
2023-01-13 07:00:00,19.50540700651657,38.38141985158798,off,0
2023-01-13 08:00:00,20.419169277974007,80.3046781984942,on,1
2023-01-13 09:00:00,27.117234732484476,89.46244061692583,on,0
2023-01-13 10:00:00,28.97896407632711,81.66160174433276,on,0
2023-01-13 11:00:00,31.96529524321872,56.11085863219529,on,0
2023-01-13 12:00:00,27.689048155558083,74.31846043288209,off,0
2023-01-13 13:00:00,29.163634605351398,63.97874832441729,on,1
2023-01-13 14:00:00,27.181837092246404,67.96678106182384,on,1
2023-01-13 15:00:00,30.358742986150663,80.73557759940203,on,1
2023-01-13 16:00:00,30.053727153389246,68.00360701815057,off,0
2023-01-13 17:00:00,32.43522502194941,74.62347352456987,off,1
2023-01-13 18:00:00,18.54916581141966,29.974674263326804,off,0
2023-01-13 19:00:00,17.585876914642853,82.36314841762322,on,1
2023-01-13 20:00:00,19.01948870645521,86.27345414617781,on,0
2023-01-13 21:00:00,15.733866590869976,41.85335451558795,off,0
2023-01-13 22:00:00,22.628639791008563,84.91206119378205,on,0
2023-01-13 23:00:00,23.666518597065455,59.197352847514125,off,0
2023-01-14 00:00:00,16.154924790491812,58.026388837945674,on,0
2023-01-14 01:00:00,13.333646191766212,47.64670623459202,on,1
2023-01-14 02:00:00,11.000526290080233,34.537745728985875,on,0
2023-01-14 03:00:00,10.498682251927539,46.80576683503169,on,0
2023-01-14 04:00:00,24.870207286948453,27.810599022333882,on,1
2023-01-14 05:00:00,11.49655304789414,24.77054288089567,on,0
2023-01-14 06:00:00,15.075993297816844,66.05757058806401,on,0
2023-01-14 07:00:00,32.06937015982882,48.71439827762943,off,1
2023-01-14 08:00:00,34.9398946516411,53.654002587073016,on,0
2023-01-14 09:00:00,28.86875192110217,55.240205284193415,on,0
2023-01-14 10:00:00,33.349829103570734,57.14230532834572,on,0
2023-01-14 11:00:00,27.018251678599672,73.9703403312168,off,0
2023-01-14 12:00:00,32.725726216950484,47.33342789496335,on,0
2023-01-14 13:00:00,30.475095476463803,67.67682503497906,on,1
2023-01-14 14:00:00,28.064549792249686,45.51052738335147,off,1
2023-01-14 15:00:00,22.648456338543614,54.52767071341566,on,0
2023-01-14 16:00:00,33.049219940343946,79.69698744765634,off,0
2023-01-14 17:00:00,33.3230202535904,55.712156775123276,on,1
2023-01-14 18:00:00,19.287026909625013,63.02541291247405,on,0
2023-01-14 19:00:00,15.684110038332914,33.730490473400465,off,1
2023-01-14 20:00:00,23.11147294289045,28.197998541966157,on,1
2023-01-14 21:00:00,20.782877959895988,23.567344979169178,off,0
2023-01-14 22:00:00,19.485599144538792,49.79758294420502,off,1
2023-01-14 23:00:00,14.562153548652201,20.092777102541028,on,1
2023-01-15 00:00:00,38.72789396336803,42.9618647281387,off,0
2023-01-15 01:00:00,19.58291108939006,66.69466426749565,on,1
2023-01-15 02:00:00,22.544690102366353,20.197750415879792,off,0
2023-01-15 03:00:00,22.938436357773018,20.296028834645412,off,1
2023-01-15 04:00:00,11.896035978649966,23.00802548944704,off,0
2023-01-15 05:00:00,10.52524984469022,51.53083096669178,off,0
2023-01-15 06:00:00,21.080949978082668,60.16487149233052,off,1
2023-01-15 07:00:00,22.184461089640415,70.72700847277574,on,0
2023-01-15 08:00:00,25.358240209496568,67.3506100899667,on,1
2023-01-15 09:00:00,18.949875173476894,55.83383551667282,off,0
2023-01-15 10:00:00,30.788461243093657,45.99327529559942,off,0
2023-01-15 11:00:00,31.07679204715501,48.831061605891385,off,0
2023-01-15 12:00:00,34.71209202796203,20.954237506064473,off,1
2023-01-15 13:00:00,27.57286169244024,33.677725839412616,on,1
2023-01-15 14:00:00,31.98732077219678,45.190800242919295,on,1
2023-01-15 15:00:00,21.61375694007906,31.171031242790193,off,0
2023-01-15 16:00:00,20.087148862151682,69.29136742129002,on,0
2023-01-15 17:00:00,31.678251215385366,65.24323817686894,on,1
2023-01-15 18:00:00,32.61039506729723,28.862306059582163,off,1
2023-01-15 19:00:00,24.55546914554241,20.365030631803528,on,0
2023-01-15 20:00:00,19.995807171476848,39.032815994901654,off,0
2023-01-15 21:00:00,19.938548587229135,63.41071138239055,off,0
2023-01-15 22:00:00,24.58313668903715,38.705826840855025,on,1
2023-01-15 23:00:00,21.99196932280654,76.51717936570068,on,1
2023-01-16 00:00:00,21.374933306503547,24.234334925651083,on,0
2023-01-16 01:00:00,19.801541268821012,34.67071252327626,on,0
2023-01-16 02:00:00,23.259724952464538,84.93873184992964,off,0
2023-01-16 03:00:00,20.156529308052228,47.83198564966728,on,0
2023-01-16 04:00:00,11.265975458957113,43.85940573896065,on,0
2023-01-16 05:00:00,23.259211367378732,37.2605201014286,off,0
2023-01-16 06:00:00,13.198520101616726,68.78175215991433,on,1
2023-01-16 07:00:00,22.458741226858248,26.019390415827164,on,0
2023-01-16 08:00:00,30.13921403524473,34.91905548374063,off,0
2023-01-16 09:00:00,21.32642094143271,87.2794414747358,on,0
2023-01-16 10:00:00,30.538127585659346,86.18495156522549,on,0
2023-01-16 11:00:00,34.13826199867973,59.97935610665523,off,1
2023-01-16 12:00:00,24.865755280910815,39.50570572334709,off,0
2023-01-16 13:00:00,29.404031911868373,86.78181416360653,off,0
2023-01-16 14:00:00,33.1610084322405,39.93408833952357,on,0
2023-01-16 15:00:00,19.732004734985637,52.10833177540899,on,1
2023-01-16 16:00:00,22.092409499229852,35.5881041638615,on,0
2023-01-16 17:00:00,34.9166935670844,77.6300116007144,on,0
2023-01-16 18:00:00,34.59041008886909,23.064322001178436,on,0
2023-01-16 19:00:00,7.685858283468203,73.07995836682034,on,0
2023-01-16 20:00:00,12.21876799353981,28.364058841065365,on,0
2023-01-16 21:00:00,12.34900096032837,86.31670189214893,off,0
2023-01-16 22:00:00,19.138123100981094,49.64204515807558,on,1
2023-01-16 23:00:00,15.58506943448317,79.54933151483925,off,0
2023-01-17 00:00:00,18.96027920086795,36.116841080811874,on,1
2023-01-17 01:00:00,11.232258709962755,32.956253811802505,on,0
2023-01-17 02:00:00,15.53479300188227,55.881617537403585,off,0
2023-01-17 03:00:00,10.935191914559748,58.25383608179189,off,0
2023-01-17 04:00:00,18.52631070665345,61.60056150632581,on,0
2023-01-17 05:00:00,23.30206858746073,81.46711003334688,on,1
2023-01-17 06:00:00,22.459815115767718,59.29241295011675,off,1
2023-01-17 07:00:00,21.28125800986775,38.51072852426533,on,0
2023-01-17 08:00:00,28.648384658478996,75.50256164600623,off,0
2023-01-17 09:00:00,32.63397096594496,55.33729239790881,off,0
2023-01-17 10:00:00,33.73767521554308,83.34527443296255,on,0
2023-01-17 11:00:00,20.421032057781673,75.06605730519003,off,1
2023-01-17 12:00:00,20.099873921278252,26.327769203496572,off,1
2023-01-17 13:00:00,33.02636452940315,29.06725003378011,off,0
2023-01-17 14:00:00,23.78609213130512,78.23377462127914,on,0
2023-01-17 15:00:00,28.68089475821516,64.36132436133174,on,0
2023-01-17 16:00:00,31.04072557414606,47.94754460938786,on,0
2023-01-17 17:00:00,31.34351569097394,69.05356029793936,on,0
2023-01-17 18:00:00,25.401719062677465,77.28470658922755,on,0
2023-01-17 19:00:00,24.954229846187552,74.99992516765094,on,0
2023-01-17 20:00:00,12.248926661520432,45.2469337229173,on,0
2023-01-17 21:00:00,20.31241625998415,44.42863250215976,on,0
2023-01-17 22:00:00,18.50570305462687,38.2267429820018,off,0
2023-01-17 23:00:00,14.015082279182018,20.739029765440772,off,1
2023-01-18 00:00:00,21.195336690735843,69.91747021244174,off,0
2023-01-18 01:00:00,17.018047445757073,33.64434199234026,off,0
2023-01-18 02:00:00,6.613183749046192,72.02108492152075,off,0
2023-01-18 03:00:00,16.125843841614692,67.65635850215193,on,0
2023-01-18 04:00:00,11.227554224912954,49.457088922988504,off,0
2023-01-18 05:00:00,21.662041456972755,34.78419182913292,on,0
2023-01-18 06:00:00,18.389115963715696,70.12388345821009,off,0
2023-01-18 07:00:00,34.22460661923321,67.8876557386966,off,1
2023-01-18 08:00:00,34.287405390477005,82.76410268403207,off,1
2023-01-18 09:00:00,30.169150840139046,78.16393833743345,off,0
2023-01-18 10:00:00,29.700102149266733,46.29006413245045,on,0
2023-01-18 11:00:00,33.57406677282764,80.16971005869632,off,0
2023-01-18 12:00:00,28.043456590971232,36.83093085331867,off,0
2023-01-18 13:00:00,31.985244539407375,32.8701267731732,on,0
